date,NVD,OPEN,RGTI
2025-02-19,0.002547770700636942,-0.03144654088050314,0.048479087452471425
2025-02-20,-0.01228293096145694,-0.045454545454545525,0.0389845874886674
2025-02-21,0.08147512864494,-0.054421768707483054,-0.06326352530541024
2025-02-24,0.061855670103092786,0.017985611510791477,-0.05822077317186769
2025-02-25,0.052091112770724424,0.05653710247349819,-0.1073194856577645
2025-02-26,-0.07187222715173036,0.030100334448160515,0.030470914127423754
2025-02-27,0.17265774378585097,-0.06493506493506496,-0.13655913978494638
2025-02-28,-0.0764715473667047,-0.07291666666666663,0.05354919053549212
2025-03-03,0.17196327683615809,-0.10861423220973787,-0.08983451536643028
2025-03-04,-0.03645676408556786,0.054621848739495826,0.023376623376623273
2025-03-05,-0.020950594121325827,-0.01195219123505964,0.03680203045685282
2025-03-06,0.11721494730118165,-0.05645161290322587,0.038555691554467586
2025-03-07,-0.03259005145797578,0.02991452991453003,0.10194460813199768
2025-03-10,0.09456264775413703,0.0,-0.15454545454545454
2025-03-11,-0.03320734341252696,-0.08298755186721996,0.017077798861479865
2025-03-12,-0.12957274504328398,0.09954751131221728,0.11567164179104505
2025-03-13,0.005453962143086244,-0.07818930041152261,-0.02564102564102566
2025-03-14,-0.10593490746649648,0.013392857142856984,0.2814645308924484
2025-03-17,0.03533190578158463,0.052863436123347984,-0.004464285714285587
2025-03-18,0.06894174422612886,-0.046025104602510636,-0.07982062780269061
2025-03-19,-0.035472428248952026,0.05263157894736836,-0.03508771929824561
2025-03-20,-0.01337345369441656,0.0,-0.09242424242424252
2025-03-21,0.01084378176889178,0.0,0.006121313299944253
2025-03-24,-0.06101240362051619,0.025000000000000133,0.08075221238938068
2025-03-25,0.011781506604783942,-0.020325203252032464,0.005117707267144445
2025-03-26,0.11503175723359216,-0.004149377593361092,-0.06619144602851323
2025-03-27,0.04272151898734178,-0.029166666666666563,-0.07633587786259532
2025-03-28,0.031714719271623615,-0.025751072961373467,-0.037780401416765086
2025-03-31,0.024856596558317623,-0.11013215859030834,-0.025766871165644134
2025-04-01,-0.035017221584385916,-0.00990099009900991,-0.016372795969773368
2025-04-02,-0.006543723973825077,0.010000000000000009,0.08642765685019205
2025-04-03,0.15658682634730559,-0.04495049504950499,-0.03594578668238069
2025-04-04,0.14392958840279557,0.02726518764254604,-0.08374083129584342
2025-04-07,-0.06562570717356864,0.0394590776062167,0.10940627084723142
2025-04-08,0.02567207556309037,-0.05699029126213595,-0.07035478051713762
2025-04-09,-0.3704840613931524,0.10676413054668998,0.2108667529107373
2025-04-10,0.11177794448612155,-0.08288372093023255,0.005341880341880323
2025-04-11,-0.05668016194331982,0.03458768637792886,-0.034537725823591825
2025-04-14,-0.0010729613733906351,-0.06803921568627458,-0.023665382498624266
2025-04-15,-0.02649480844969565,-0.03797601514832738,-0.028184892897407
2025-04-16,0.13607944097094515,0.016621104428649502,-0.0417633410672853
2025-04-17,0.06086112010359357,0.02613746369796699,0.008474576271186418
2025-04-21,0.09002136100091529,-0.013102725366876289,-0.024009603841536498
2025-04-22,-0.04255319148936154,0.05788635156664901,0.052890528905289
2025-04-23,-0.07748538011695916,-0.15512048192771077,0.06542056074766345
2025-04-24,-0.06212361331220284,-0.08401663695781336,0.019736842105263275
2025-04-25,-0.09327475498479221,-0.007394914374675765,0.005376344086021501
2025-04-28,0.06224375698844575,0.021435106522023295,-0.0117647058823529
2025-04-29,-0.025263157894736765,-0.020217530390274963,-0.04058441558441561
2025-04-30,0.003599712023037993,-0.015541334726394185,-0.0005640157924422518
2025-05-01,-0.05129124820659969,-0.013664101883788748,0.02934537246049662
2025-05-02,-0.045746691871455636,-0.0025554808338937862,0.16557017543859676
2025-05-05,0.006735340729001615,-0.009573894282632112,-0.08842897460018828
2025-05-06,0.00669027941755207,-0.04574540503744051,0.009287925696594312
2025-05-07,-0.06489444878811557,0.23569696105007854,-0.05419222903885479
2025-05-08,-0.003762541806020203,0.007966747488742598,0.1124324324324324
2025-05-09,0.014267729752412972,-0.2324169530355097,0.0276967930029155
2025-05-12,-0.1092263136119156,0.04447097448142068,0.09503546099290783
2025-05-13,-0.11286576869484444,0.00957279611373063,-0.14853195164075994
2025-05-14,-0.08219895287958112,0.06028870648174345,0.17951318458417864
2025-05-15,0.015972618368510938,-0.028563801388147292,-0.007738607050731039
2025-05-16,-0.01544076361594604,0.07735641659796655,0.026429809358752276
2025-05-19,-0.0025662959794697793,0.010967988776941606,0.01815111861544949
2025-05-20,0.01686678101772454,-0.06698624952693322,-0.011194029850746245
2025-05-21,0.036828788304751336,-0.06882098431584649,-0.08176100628930827
2025-05-22,-0.013015184381778844,-0.005372440830550218,0.2657534246575344
2025-05-23,0.02032967032967048,-0.004963503649635159,0.011544011544011523
2025-05-27,-0.05869682283252553,0.004988262910798236,0.012125534950071293
2025-05-28,0.005148741418764313,-0.007883211678832214,-0.0014094432699083281
2025-05-29,-0.06033010813887296,0.007210123602118923,-0.07163020465772763
2025-05-30,0.058752271350696494,-0.04733382030679323,-0.08019764348156588
2025-06-02,-0.03489702517162463,-0.08204263149823643,0.011570247933884392
2025-06-03,-0.056609365737996575,-0.01303040427664559,-0.015114379084967378
2025-06-04,-0.003141690229343297,0.06482735274204465,-0.0203235172127747
2025-06-05,0.023006618342262808,0.05070735972023521,-0.07705334462320068
2025-06-06,-0.027726432532347522,0.02526475037821463,0.03394495412844023
2025-06-09,-0.009822560202788266,-0.16246126604692335,0.0026619343389531203
2025-06-10,-0.016960000000000086,0.0620155038759691,-0.005309734513274433
2025-06-11,0.01399739583333326,0.004479097544791033,0.11298932384341631
2025-06-12,-0.02857142857142847,-0.0094137076796037,-0.03237410071942437
2025-06-13,0.0429610046265696,-0.03851283761253754,-0.056588186699710885
2025-06-16,-0.03707224334600756,-0.0343332755332062,0.06479859894921192
2025-06-17,0.006910167818361401,0.019931765128389234,-0.05509868421052633
2025-06-18,-0.018300653594771288,0.019542253521126707,-0.014795474325500435
2025-06-20,0.020639147802929525,-0.07632533241236383,-0.021201413427561877
2025-06-23,-0.004240052185257581,-0.005234623294073759,-0.02436823104693142
2025-06-24,-0.0484769079593842,0.03476790077053171,0.06429232192414425
2025-06-25,-0.0884681583476764,-0.06719941881583735,-0.04085180356366802
2025-06-26,-0.00981873111782483,0.04750778816199386,0.006796556411418075
2025-06-27,-0.03318077803203656,0.05855018587360594,-0.0013501350135012302
2025-06-30,-0.005128205128205221,-0.06040386303775236,0.0671473636773321
2025-07-01,0.059476605868358456,0.051579144085217576,-0.04391891891891886
2025-07-02,-0.04940119760479045,0.005864581482139641,0.15459363957597172
2025-07-03,-0.025590551181102317,0.07844522968197909,0.02945677123182855
2025-07-07,0.014141414141414232,0.020478374836172986,0.02192493496841319
2025-07-08,-0.0223107569721116,0.1772355113180284,-0.026909090909090883
2025-07-09,-0.035044824775876116,0.008864039274512514,0.008968609865470878
2025-07-10,-0.014358108108108114,0.1873479318734792,-0.034074074074074145
2025-07-11,-0.009854327335047097,-0.11361566484517305,-0.067101226993865
2025-07-14,0.009086975335352632,0.15823272540457234,0.05055487053020968
2025-07-15,-0.07890222984562612,0.15324905744067419,-0.004694835680751019
2025-07-16,-0.008379888268156388,0.4278846153846154,0.3018867924528301
2025-07-17,-0.019718309859155014,0.11784511784511764,0.035628019323671545
2025-07-18,0.008620689655172376,0.35843373493975905,0.0
2025-07-21,0.012345679012345734,0.42793791574279405,-0.06297376093294449
2025-07-22,0.0511257035647279,-0.10869565217391308,-0.039203484754200435
2025-07-23,-0.04283801874163329,-0.20557491289198615,0.045336787564767
2025-07-24,-0.03589743589743588,0.06140350877192979,-0.011771995043370564
2025-07-25,0.0029013539651836506,0.04752066115702491,-0.031347962382445194
2025-07-28,-0.03567984570877525,-0.0788954635108482,0.007766990291262266
2025-07-29,0.013000000000000123,-0.11777301927194861,-0.07032755298651261
2025-07-30,-0.043435340572556935,0.00728155339805836,-0.021070811744386853
2025-07-31,0.015479876160990669,-0.11325301204819282,0.023288637967536996
2025-08-01,0.04878048780487809,0.13858695652173925,-0.026206896551724146
2025-08-04,-0.07170542635658916,0.17422434367541761,0.11827195467422102
2025-08-05,0.018267223382046005,0.026422764227642226,0.042431918936035595
2025-08-06,-0.012301383905689467,-0.24752475247524752,-0.028554070473876147
2025-08-07,-0.015049299429164442,-0.02894736842105261,-0.02001250781738584
2025-08-08,-0.021074815595363616,0.05420054200542013,-0.01403956604977663
2025-08-11,0.00753498385360607,0.19537275064267368,0.035598705501618255
2025-08-12,-0.01175213675213671,0.06881720430107507,0.013125000000000053
2025-08-13,0.017297297297297343,-0.026156941649899346,0.06354102405922246
2025-08-14,-0.005313496280552665,0.2603305785123966,0.04118329466357307
2025-08-15,0.018696581196581352,0.03770491803278686,-0.0743732590529248
2025-08-18,-0.018877818563188264,0.1943127962085307,0.0
2025-08-19,0.07215392838054502,-0.03968253968253965,-0.08787240445380673
2025-08-20,0.003988035892323216,-0.1143250688705234,-0.026723853513691775
2025-08-21,0.006454816285997866,0.11819595645412151,-0.03050847457627115
2025-08-22,-0.03404045387271837,0.39360222531293454,0.03706293706293695
2025-08-25,-0.021450459652706755,-0.09481037924151692,-0.02393796358732303
2025-08-26,-0.02192066805845516,0.03307607497243659,0.05630397236614848
2025-08-27,0.0016008537886873508,-0.14194236926360726,0.005559189012426469
2025-08-28,0.014384656366542403,0.05970149253731338,0.07707317073170716
2025-08-29,0.06932773109243695,0.04694835680751175,-0.019927536231883924
2025-09-02,0.03929273084479368,0.15134529147982057,-0.04313000616142948
2025-09-03,0.002835538752362865,-0.004868549172346581,-0.03090792015453947
2025-09-04,-0.013195098963242113,0.16634050880626217,0.003986710963455042
2025-09-05,0.05730659025787954,0.11409395973154357,-0.0006618133686300265
2025-09-08,-0.017163504968382925,-0.091867469879518,0.0026490066225166586
2025-09-09,-0.028492647058823595,0.01243781094527363,0.08916776750330246
2025-09-10,-0.07757805108798488,-0.03685503685503699,-0.019405700424499517
2025-09-11,0.003076923076922977,0.7823129251700682,0.03277674706246114
2025-09-12,-0.007157464212678821,-0.13740458015267187,0.14131736526946104
2025-09-15,0.002059732234809486,0.05088495575221241,0.008394543546694555
2025-09-16,0.03186022610483019,-0.062105263157894774,0.04006243496357964
2025-09-17,0.05278884462151412,0.14478114478114468,0.10055027513756887
2025-09-18,-0.07000946073793757,-0.027941176470588247,0.12363636363636354
2025-09-19,-0.0050864699898270915,-0.03580433686333828,0.1533171521035599
2025-09-22,-0.07770961145194277,-0.12761506276150636,-0.006488951245177232
2025-09-23,0.05598669623059882,-0.15167865707434047,0.1099735216240072
2025-09-24,0.018897637795275646,0.1597173144876325,0.004770992366412097
2025-09-25,-0.007727975270479082,0.10542352224253504,0.015827793605571516
2025-09-26,-0.006230529595015577,-0.029768467475192906,-0.02929261452165799
2025-09-29,-0.04127481713688608,-0.06931818181818195,-0.04847512038523272
2025-09-30,-0.05286103542234344,-0.028083028083027983,0.005904183535762497
2025-10-01,-0.00575373993095496,0.014447236180904488,0.0021801106825423133
2025-10-02,-0.01736111111111116,-0.00804953560371513,0.18440428380187424
2025-10-03,0.014134275618374437,0.012484394506866447,0.1313930488838655
2025-10-06,0.021486643437863107,0.1442663378545006,0.041458541458541553
2025-10-07,0.007390562819783897,0.0,0.05227817745803365
2025-10-08,-0.04458239277652365,-0.08620689655172398,-0.014471285323609973
2025-10-09,-0.03484937979917302,-0.041273584905660354,0.08914325355532449
2025-10-10,0.09791921664626702,-0.06888068880688814,-0.06772823779193216
2025-10-13,-0.05741360089186187,-0.04095112285336866,0.2514233659758598
2025-10-14,0.08752217622708458,0.056473829201102,0.02156505914467699
2025-10-15,0.002718868950516651,-0.03780964797913955,0.0036519105727266243
2025-10-16,-0.021691973969631295,-0.03794037940379402,-0.14873979410720628
2025-10-17,-0.013303769401330268,0.008450704225352101,-0.03336113427856546
2025-10-20,0.006179775280898747,0.02863128491620115,-0.06622088006902505
2025-10-21,0.015075376884422065,-0.05363204344874417,-0.07715407715407707
2025-10-22,0.012651265126512712,-0.022955523672883782,-0.09774718397997495
2025-10-23,-0.022270505160238985,0.031571218795888534,0.0987654320987652
2025-10-24,-0.04444444444444451,0.1345195729537365,-0.020073223077894053
2025-10-27,-0.05581395348837215,0.02321204516938513,0.03736150476681255
2025-10-28,-0.10098522167487678,-0.02391171060698949,-0.07774465971187272
2025-10-29,-0.05753424657534245,-0.03894472361809043,0.06140587126312935
2025-10-30,0.03924418604651159,-0.0418300653594772,0.07764526769855373
2025-10-31,0.002797202797202747,0.058663028649386106,0.04308923946315035
2025-11-03,-0.040446304044630454,-0.018685567010309212,-0.11738148984198638
2025-11-04,0.07994186046511631,-0.09061063690085358,-0.10089514066496164
2025-11-05,0.03364737550471064,0.04332129963898912,0.06101550277343182
2025-11-06,0.07421875,-0.09411764705882353,-0.07922252010723851
2025-11-07,-0.00121212121212122,0.0022918258212374365,-0.016887465424370363
2025-11-10,-0.11529126213592233,0.21875,-0.0217681030653043
2025-11-11,0.06104252400548704,0.06191369606003749,-0.04904632152588562
2025-11-12,-0.007756948933419605,0.10188457008245,-0.09885386819484243
2025-11-13,0.07296416938110739,-0.08391234633885625,-0.109697933227345
2025-11-14,-0.03703703703703698,-0.05367561260210041,0.010714285714285676
2025-11-17,0.03783102143757899,-0.030209617755856844,-0.029446407538280317
2025-11-18,0.0558930741190764,-0.04704386522568338,0.03883495145631066
2025-11-19,-0.05753739930955126,-0.10807204803202142,-0.009151090342679136
2025-11-20,0.06349206349206371,-0.08077786088257288,-0.10355669090194541
2025-11-21,0.021814006888633664,0.0976403580146461,0.03375712406839093
2025-11-24,-0.04269662921348327,0.14232765011119342,0.12701441899915178
2025-11-25,0.0539906103286385,0.0077871512005189825,-0.018250235183443042
2025-11-26,-0.026726057906458767,0.0019317450096587585,-0.021272518206209234
2025-11-28,0.03947368421052633,-0.011568123393316143,0.002153906402976302
2025-12-01,-0.03467253714914709,-0.070221066319896,-0.0828448612739352
2025-12-02,-0.01824401368301032,-0.020979020979021046,0.018321261184490734
2025-12-03,0.022067363530778206,-0.008571428571428563,0.08828451882845201
2025-12-04,-0.04318181818181832,0.09149855907780968,0.15570934256055358
2025-12-05,0.01187648456057011,-0.05478547854785476,-0.06487025948103786
2025-12-08,-0.03462441314553988,-0.012569832402234637,0.006047669868374239
2025-12-09,0.006686930091185372,0.048090523338047975,-0.0021216407355022504
2025-12-10,0.01388888888888884,-0.05735492577597834,-0.07406094968107724
2025-12-11,0.0315664085765337,0.010737294201861092,0.029085342518178292
2025-12-12,0.0658198614318708,-0.07152974504249288,-0.03830420230568987
2025-12-15,-0.015709642470205787,-0.012967200610221163,-0.09010054137664336
2025-12-16,-0.014859658778206053,0.040185471406491535,0.016999575010624657
2025-12-17,0.07597765363128506,-0.09063893016344726,-0.0601755119097368
2025-12-18,-0.03530633437175512,0.02287581699346397,0.01267229879946652
2025-12-19,-0.07857911733046274,0.012779552715654896,0.04259055982436899
2025-12-22,-0.030373831775700855,0.012618296529968376,0.13308064855759105
2025-12-23,-0.05843373493975912,-0.024922118380062308,-0.06615870656011902
2025-12-24,0.004478566858605149,0.0023961661341853624,-0.023681592039800914
2025-12-26,-0.01974522292993619,-0.03745019920318726,-0.08724011414594379
2025-12-29,-0.08706952566601689,-0.03476821192052981,-0.004019651630192023
2025-12-30,0.006405693950177982,0.0008576329331047017,0.0053811659192826156
2025-12-31,0.010608203677510586,0.0008568980291345785,-0.011596788581623607
2026-01-02,-0.02309307207837641,0.04023972602739723,0.06520758122743686
2026-01-05,0.007879656160458381,0.03868312757201631,0.05909764880321955
2026-01-06,0.009239516702203243,0.0982567353407291,0.014800000000000146
2026-01-07,-0.02042253521126758,-0.11976911976911975,-0.007094994087504913
2026-01-08,0.04313443565780006,0.051639344262295106,0.0027788805081381263
2026-01-09,0.002067539627842896,0.13406079501169144,-0.020981789390340455
2026-01-12,0.0006877579092161579,-0.03298969072164948,0.031540638900121376
2026-01-13,-0.008934707903780148,-0.036958066808813084,-0.040376323010584136
2026-01-14,0.0277392510402219,-0.01845018450184499,0.05065359477124187
2026-01-15,-0.04183535762483137,-0.052631578947368474,-0.03926905132192837
2026-01-16,0.009859154929577452,0.058730158730158744,0.037434237150951066
2026-01-20,0.0871687587168759,-0.04047976011993992,-0.023990637799883086
2026-01-21,-0.060295060936497724,0.013281249999999911,-0.05415667466027185
2026-01-22,-0.012969283276450527,-0.009252120277563725,0.05472216353264314
2026-01-23,-0.03181189488243441,-0.061478599221789776,-0.059294871794871806
2026-01-26,0.014285714285714235,-0.029850746268656803,-0.07282793867120962
2026-01-27,-0.023943661971830954,-0.005982905982905851,0.02434542949012397
2026-01-28,-0.030303030303030276,-0.006018916595012969,-0.011659192825112186
2026-01-29,-0.008928571428571397,-0.035467128027681705,-0.0995916515426497
2026-01-30,0.013513513513513598,-0.07623318385650224,-0.08415217939027453
2026-02-02,0.058518518518518414,-0.06407766990291264,-0.025584594222833545
2026-02-03,0.05668299510146957,0.06846473029045641,0.028232636928289034
2026-02-04,0.06754966887417235,-0.024271844660194164,-0.056836902800659006
2026-02-05,0.027295285359801413,-0.06467661691542292,-0.12809315866084425
2026-02-06,-0.15458937198067624,0.04042553191489362,0.18096828046744573
2026-02-09,-0.04999999999999993,0.0122699386503069,-0.005371783997738078
2026-02-10,0.013533834586466176,-0.0505050505050505,-0.03467879476975555
2026-02-11,-0.014836795252225587,0.009574468085106425,-0.03003533568904604
2026-02-12,0.03313253012048212,-0.07692307692307698,-0.09077109896782021
2026-02-13,0.04518950437317781,0.014840182648401923,0.07445742904841413
2026-02-17,-0.023709902370990243,-0.028121484814398245,-0.03293971410814167
2026-02-18,-0.03142857142857136,0.06944444444444442,0.036632390745501286
2026-02-19,-0.001474926253687392,0.0043290043290042934,0.029758214507129566
2026-02-20,-0.017725258493352936,0.07543103448275867,-0.04033714629741114
