time,symbol,event,score,state,bias,allow_trend,allow_mean_reversion,flip_count,dir_5m_1,dir_5m_2,dir_5m_3,dir_5m_4,dir_5m_5,dir_5m_6,dir_15m,dir_30m,vwap_dist_5m,vwap_dist_15m,vwap_dist_30m,vwap_dist_1h,sizing_mult,risk_mult,reason,quote_time,bid_price,bid_size,ask_price,ask_size,mid,spread,spread_pct_mid
2026-02-20T15:52:00-05:00,NKTR,5m_close,1.0,ACTIVE,BOTH,1,1,0,1,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T15:55:41.288169-05:00,73.39,100.0,0.0,0.0,36.695,-73.39,-200.0
2026-02-20T15:52:00-05:00,QQQ,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,-1,-1,0,0,0,0,0,-1,0.17217879845403558,-0.1812965869000338,nan,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.18%),2026-02-20T15:56:00.192168-05:00,608.34,80.0,608.36,80.0,608.35,0.01999999999998181,0.0032875811621569506
2026-02-20T15:52:00-05:00,NGD,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T15:55:59.285435-05:00,12.22,4600.0,12.23,5000.0,12.225000000000001,0.009999999999999787,0.08179959100204323
2026-02-20T15:52:00-05:00,IONQ,5m_close,1.0,ACTIVE,BOTH,1,1,0,1,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T15:55:59.150530-05:00,31.95,100.0,31.96,100.0,31.955,0.010000000000001563,0.03129400719762655
2026-02-20T15:52:00-05:00,LUNR,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T15:56:00.183314-05:00,17.54,100.0,19.82,100.0,18.68,2.280000000000001,12.205567451820135
2026-02-20T15:53:00-05:00,OUST,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T15:55:59.570891-05:00,15.93,100.0,18.62,100.0,17.275,2.6900000000000013,15.571635311143279
2026-02-20T15:52:00-05:00,RGTI,5m_close,1.728,CONFIRMED,SHORT_ONLY,1,1,0,-1,0,0,0,0,0,1,-1,-1.249238490265445,-0.6113786207902369,-0.6448770898324304,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.61%),2026-02-20T15:56:00.047005-05:00,15.91,700.0,15.92,1600.0,15.915,0.009999999999999787,0.0628338045868664
2026-02-20T15:52:00-05:00,SOUN,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T15:55:59.539715-05:00,7.84,5500.0,7.85,6800.0,7.845,0.009999999999999787,0.12746972594008651
2026-02-20T15:52:00-05:00,UBER,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T15:56:00.051016-05:00,74.04,100.0,74.05,200.0,74.045,0.009999999999990905,0.013505300830563718
2026-02-20T15:52:00-05:00,UNG,5m_close,1.44,RECONSIDER,BOTH,0,1,0,1,0,0,0,0,0,0,0,0.41131405037492647,-0.03736571695468498,-0.03736571695468498,nan,1.0,0.5,15m near VWAP (-0.04%): bias=BOTH; favor reversion,2026-02-20T15:55:58.769884-05:00,11.98,13000.0,12.0,9100.0,11.99,0.019999999999999574,0.1668056713928238
2026-02-20T15:52:00-05:00,GORO,5m_close,1.0,ACTIVE,BOTH,1,1,0,-1,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T15:56:54.394281-05:00,1.64,600.0,1.65,10500.0,1.645,0.010000000000000009,0.6079027355623106
2026-02-20T15:52:00-05:00,NVD,5m_close,1.2,CONFIRMED,BOTH,1,1,0,0,0,0,0,0,0,0,1,-0.5278036619329406,0.08057407677790338,nan,nan,1.0,1.0,15m near VWAP (0.08%): bias=BOTH; favor reversion,2026-02-20T15:56:58.722575-05:00,6.64,10600.0,6.65,31700.0,6.645,0.010000000000000675,0.15048908954101844
2026-02-20T15:52:00-05:00,QTUM,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T15:59:59.596539-05:00,116.96,100.0,117.51,300.0,117.235,0.5500000000000114,0.46914317396682853
2026-02-20T15:52:00-05:00,XLE,1h_close,1.0,ACTIVE,BOTH,1,1,0,-1,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-02-20T16:00:02.583142-05:00,53.28,100.0,0.0,0.0,26.64,-53.28,-200.0
2026-02-20T15:52:00-05:00,XLE,30m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,0,0,0,0,0,1,nan,nan,nan,nan,1.0,1.0,5m#1 ok (no extreme VWAP dislocation),2026-02-20T16:00:02.583142-05:00,53.28,100.0,0.0,0.0,26.64,-53.28,-200.0
2026-02-20T15:52:00-05:00,XLE,15m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,0,0,0,0,1,1,nan,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-02-20T16:00:02.583142-05:00,53.28,100.0,0.0,0.0,26.64,-53.28,-200.0
2026-02-20T15:55:00-05:00,XLE,5m_close,0.66,SUSPENDED,BOTH,1,1,1,-1,1,0,0,0,0,1,1,nan,nan,nan,nan,1.0,0.0,Suspended: 5m#1/#2 conflict (VWAP dist nan%),2026-02-20T16:00:02.583142-05:00,53.28,100.0,0.0,0.0,26.64,-53.28,-200.0
2026-02-20T15:52:00-05:00,TQQQ,1h_close,1.728,CONFIRMED,SHORT_ONLY,1,1,2,-1,0,0,-1,1,-1,-1,-1,1.725276280515816,-0.7615890766811313,-0.8227969241712936,1.2636923696919287,1.0,1.0,1h sizing neutral: VWAP (1.26%) vs bias SHORT_ONLY,2026-02-20T16:01:00.139839-05:00,50.04,700.0,50.05,700.0,50.045,0.00999999999999801,0.019982016185429132
2026-02-20T15:52:00-05:00,TQQQ,30m_close,2.0736,CONFIRMED,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,-1,1,1.725276280515816,-0.7615890766811313,1.2728791636653924,1.2636923696919287,1.0,1.0,1h sizing neutral: VWAP (1.26%) vs bias SHORT_ONLY,2026-02-20T16:01:00.139839-05:00,50.04,700.0,50.05,700.0,50.045,0.00999999999999801,0.019982016185429132
2026-02-20T15:52:00-05:00,TQQQ,15m_close,2.0736,CONFIRMED,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,1,1,1.725276280515816,1.2927248971138803,1.2728791636653924,1.2636923696919287,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.29%),2026-02-20T16:01:00.139839-05:00,50.04,700.0,50.05,700.0,50.045,0.00999999999999801,0.019982016185429132
2026-02-20T15:55:00-05:00,TQQQ,5m_close,2.0736,CONFIRMED,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,1,1,1.34310800457327,1.2927248971138803,1.2728791636653924,1.2636923696919287,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.29%),2026-02-20T16:01:00.139839-05:00,50.04,700.0,50.05,700.0,50.045,0.00999999999999801,0.019982016185429132
2026-02-20T15:52:00-05:00,QQQ,1h_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,-1,-1,0,0,0,0,0,-1,0.17217879845403558,-0.1812965869000338,nan,0.10449612637562677,1.0,1.0,1h sizing neutral: VWAP (0.10%) vs bias SHORT_ONLY,2026-02-20T16:02:00.126055-05:00,608.67,280.0,608.73,280.0,608.7,0.06000000000005912,0.009857072449492214
2026-02-20T15:52:00-05:00,QQQ,30m_close,1.728,CONFIRMED,LONG_ONLY,1,1,0,-1,-1,0,0,0,0,0,1,0.17217879845403558,-0.1812965869000338,0.10449612637562677,0.10449612637562677,1.0,1.0,1h sizing neutral: VWAP (0.10%) vs bias SHORT_ONLY,2026-02-20T16:02:00.126055-05:00,608.67,280.0,608.73,280.0,608.7,0.06000000000005912,0.009857072449492214
2026-02-20T15:52:00-05:00,QQQ,15m_close,1.728,CONFIRMED,LONG_ONLY,1,1,0,-1,-1,0,0,0,0,1,1,0.17217879845403558,0.1041857318069382,0.10449612637562677,0.10449612637562677,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.10%),2026-02-20T16:02:00.126055-05:00,608.67,280.0,608.73,280.0,608.7,0.06000000000005912,0.009857072449492214
2026-02-20T15:55:00-05:00,QQQ,5m_close,1.728,CONFIRMED,LONG_ONLY,1,1,0,-1,-1,0,0,0,0,1,1,0.11026051931050146,0.1041857318069382,0.10449612637562677,0.10449612637562677,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.10%),2026-02-20T16:02:00.126055-05:00,608.67,280.0,608.73,280.0,608.7,0.06000000000005912,0.009857072449492214
2026-02-20T16:01:00-05:00,QQQ,5m_close,1.728,CONFIRMED,LONG_ONLY,1,1,0,-1,-1,0,0,0,0,1,1,0.12177278165052344,0.1041857318069382,0.10449612637562677,0.10449612637562677,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.10%),2026-02-20T16:06:00.053812-05:00,608.0,80.0,608.93,280.0,608.4649999999999,0.92999999999995,0.15284363110449245
2026-02-20T15:52:00-05:00,OPEN,1h_close,1.728,CONFIRMED,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,1,-1,-3.6165707649001204,-1.101115895607275,-1.3396871686243328,-1.40138564814069,1.1,1.1,1h sizing up: below VWAP (-1.40%),2026-02-20T16:05:52.239396-05:00,5.0,100.0,5.01,100.0,5.005,0.009999999999999787,0.19980019980019556
2026-02-20T15:52:00-05:00,OPEN,30m_close,1.2096,RECONSIDER,SHORT_ONLY,0,1,2,1,1,-1,-1,1,1,1,1,-3.6165707649001204,-1.101115895607275,-1.4296608329053027,-1.40138564814069,1.1,0.55,30m fights VWAP (-1.43%): trend blocked; RECONSIDER,2026-02-20T16:05:52.239396-05:00,5.0,100.0,5.01,100.0,5.005,0.009999999999999787,0.19980019980019556
2026-02-20T15:52:00-05:00,OPEN,15m_close,1.2096,RECONSIDER,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,1,1,-3.6165707649001204,-1.3903571575651763,-1.4296608329053027,-1.40138564814069,1.1,0.55,15m bias=SHORT_ONLY from VWAP (-1.39%),2026-02-20T16:05:52.239396-05:00,5.0,100.0,5.01,100.0,5.005,0.009999999999999787,0.19980019980019556
2026-02-20T15:55:00-05:00,OPEN,5m_close,1.2096,RECONSIDER,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,1,1,-1.3805580519456266,-1.3903571575651763,-1.4296608329053027,-1.40138564814069,1.1,0.55,15m bias=SHORT_ONLY from VWAP (-1.39%),2026-02-20T16:05:52.239396-05:00,5.0,100.0,5.01,100.0,5.005,0.009999999999999787,0.19980019980019556
2026-02-20T16:00:00-05:00,TQQQ,5m_close,2.0736,CONFIRMED,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,1,1,1.177345310117036,1.2927248971138803,1.2728791636653924,1.2636923696919287,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.29%),2026-02-20T16:07:58.167028-05:00,50.13,1000.0,50.15,1000.0,50.14,0.01999999999999602,0.03988831272436382
2026-02-20T16:05:00-05:00,OPEN,5m_close,1.2096,RECONSIDER,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,1,1,-0.7853885048521636,-1.3903571575651763,-1.4296608329053027,-1.40138564814069,1.1,0.55,15m bias=SHORT_ONLY from VWAP (-1.39%),2026-02-20T16:10:57.500397-05:00,5.03,100.0,5.04,100.0,5.035,0.009999999999999787,0.1986097318768577
2026-02-20T16:07:00-05:00,TQQQ,5m_close,2.0736,CONFIRMED,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,1,1,1.1634367534981527,1.2927248971138803,1.2728791636653924,1.2636923696919287,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.29%),2026-02-20T16:12:59.463940-05:00,50.06,900.0,50.08,900.0,50.07,0.01999999999999602,0.0399440782903855
2026-02-20T16:05:00-05:00,QQQ,5m_close,1.728,CONFIRMED,LONG_ONLY,1,1,0,-1,-1,0,0,0,0,1,1,0.12111867126354382,0.1041857318069382,0.10449612637562677,0.10449612637562677,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.10%),2026-02-20T16:15:00.121364-05:00,608.84,280.0,608.9,280.0,608.87,0.05999999999994543,0.009854320298248466
2026-02-20T16:05:00-05:00,OPEN,15m_close,1.2096,RECONSIDER,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,0,1,-0.7853885048521636,-1.187591365244013,-1.4296608329053027,-1.40138564814069,1.1,0.55,15m bias=SHORT_ONLY from VWAP (-1.19%),2026-02-20T16:15:49.689451-05:00,4.98,100.0,5.0,100.0,4.99,0.019999999999999574,0.4008016032064043
2026-02-20T16:10:00-05:00,OPEN,5m_close,1.2096,RECONSIDER,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,0,1,-1.1779844076741286,-1.187591365244013,-1.4296608329053027,-1.40138564814069,1.1,0.55,15m bias=SHORT_ONLY from VWAP (-1.19%),2026-02-20T16:15:49.689451-05:00,4.98,100.0,5.0,100.0,4.99,0.019999999999999574,0.4008016032064043
2026-02-20T16:01:00-05:00,QQQ,15m_close,1.728,CONFIRMED,LONG_ONLY,1,1,0,-1,-1,0,0,0,0,0,1,0.12111867126354382,0.10045822187180042,0.10449612637562677,0.10449612637562677,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.10%),2026-02-20T16:17:00.122035-05:00,608.59,280.0,608.65,280.0,608.62,0.05999999999994543,0.009858368111456316
2026-02-20T16:14:00-05:00,QQQ,5m_close,1.728,CONFIRMED,LONG_ONLY,1,1,0,-1,-1,0,0,0,0,0,1,0.10612092292672302,0.10045822187180042,0.10449612637562677,0.10449612637562677,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.10%),2026-02-20T16:17:00.122035-05:00,608.59,280.0,608.65,280.0,608.62,0.05999999999994543,0.009858368111456316
2026-02-20T16:00:00-05:00,TQQQ,15m_close,2.0736,CONFIRMED,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,0,1,1.1634367534981527,1.0237414484375726,1.2728791636653924,1.2636923696919287,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.02%),2026-02-20T16:18:00.068999-05:00,50.05,900.0,50.07,900.0,50.06,0.020000000000003126,0.03995205753096909
2026-02-20T16:12:00-05:00,TQQQ,5m_close,2.0736,CONFIRMED,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,0,1,1.0591387482751728,1.0237414484375726,1.2728791636653924,1.2636923696919287,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.02%),2026-02-20T16:18:00.068999-05:00,50.05,900.0,50.07,900.0,50.06,0.020000000000003126,0.03995205753096909
2026-02-20T16:17:00-05:00,TQQQ,5m_close,2.0736,CONFIRMED,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,0,1,1.0272445330108217,1.0237414484375726,1.2728791636653924,1.2636923696919287,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.02%),2026-02-20T16:20:59.886356-05:00,50.04,900.0,50.06,900.0,50.05,0.020000000000003126,0.03996003996004621
2026-02-20T16:15:00-05:00,OPEN,5m_close,1.2096,RECONSIDER,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,0,1,-1.571554950635563,-1.187591365244013,-1.4296608329053027,-1.40138564814069,1.1,0.55,15m bias=SHORT_ONLY from VWAP (-1.19%),2026-02-20T16:23:30.398429-05:00,4.98,100.0,5.0,100.0,4.99,0.019999999999999574,0.4008016032064043
2026-02-20T16:16:00-05:00,QQQ,5m_close,1.728,CONFIRMED,LONG_ONLY,1,1,0,-1,-1,0,0,0,0,0,1,0.07117508150696733,0.10045822187180042,0.10449612637562677,0.10449612637562677,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.10%),2026-02-20T16:25:57.574777-05:00,608.64,280.0,608.71,280.0,608.675,0.07000000000005002,0.011500390191818298
2026-02-20T16:20:00-05:00,TQQQ,5m_close,2.0736,CONFIRMED,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,0,1,0.9727247981828885,1.0237414484375726,1.2728791636653924,1.2636923696919287,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.02%),2026-02-20T16:26:59.949623-05:00,50.03,900.0,50.04,200.0,50.035,0.00999999999999801,0.019986009793140823
2026-02-20T16:23:00-05:00,OPEN,5m_close,1.2096,RECONSIDER,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,0,1,-1.373497527920812,-1.187591365244013,-1.4296608329053027,-1.40138564814069,1.1,0.55,15m bias=SHORT_ONLY from VWAP (-1.19%),2026-02-20T16:27:20.957324-05:00,4.94,100.0,0.0,0.0,2.47,-4.94,-200.0
2026-02-20T16:00:00-05:00,TQQQ,30m_close,1.45152,RECONSIDER,LONG_ONLY,0,1,2,-1,0,0,-1,1,-1,0,-1,0.9727247981828885,1.0237414484375726,0.915887009679939,1.2636923696919287,1.0,0.5,30m fights VWAP (0.92%): trend blocked; RECONSIDER,2026-02-20T16:34:00.060172-05:00,50.04,900.0,50.06,900.0,50.05,0.020000000000003126,0.03996003996004621
2026-02-20T16:17:00-05:00,TQQQ,15m_close,1.45152,RECONSIDER,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,0,-1,0.9727247981828885,0.928579505147699,0.915887009679939,1.2636923696919287,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.93%),2026-02-20T16:34:00.060172-05:00,50.04,900.0,50.06,900.0,50.05,0.020000000000003126,0.03996003996004621
2026-02-20T16:26:00-05:00,TQQQ,5m_close,1.45152,RECONSIDER,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,0,-1,0.9625345861335985,0.928579505147699,0.915887009679939,1.2636923696919287,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.93%),2026-02-20T16:34:00.060172-05:00,50.04,900.0,50.06,900.0,50.05,0.020000000000003126,0.03996003996004621
2026-02-20T16:05:00-05:00,OPEN,30m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,0,-1,-1.373497527920812,-1.187591365244013,-1.8144233081590881,-1.40138564814069,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.19%),2026-02-20T16:40:59.297296-05:00,4.9,100.0,4.96,100.0,4.93,0.05999999999999961,1.2170385395537446
2026-02-20T16:15:00-05:00,OPEN,15m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,-1,-1,-1.373497527920812,-1.7771753534667578,-1.8144233081590881,-1.40138564814069,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.78%),2026-02-20T16:40:59.297296-05:00,4.9,100.0,4.96,100.0,4.93,0.05999999999999961,1.2170385395537446
2026-02-20T16:27:00-05:00,OPEN,5m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,2,1,1,-1,-1,1,1,-1,-1,-1.7677825857410252,-1.7771753534667578,-1.8144233081590881,-1.40138564814069,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.78%),2026-02-20T16:40:59.297296-05:00,4.9,100.0,4.96,100.0,4.93,0.05999999999999961,1.2170385395537446
2026-02-20T16:01:00-05:00,QQQ,30m_close,1.728,RECONSIDER,LONG_ONLY,0,1,0,-1,-1,0,0,0,0,0,0,0.07117508150696733,0.10045822187180042,0.06755566210439867,0.10449612637562677,1.0,0.5,30m neutral + near VWAP (0.07%): trend blocked,2026-02-20T16:40:58.796089-05:00,608.75,280.0,608.79,280.0,608.77,0.03999999999996362,0.006570626016387736
2026-02-20T16:16:00-05:00,QQQ,15m_close,1.728,RECONSIDER,BOTH,0,1,0,-1,-1,0,0,0,0,0,0,0.07117508150696733,0.0668366692818979,0.06755566210439867,0.10449612637562677,1.0,0.5,15m near VWAP (0.07%): bias=BOTH; favor reversion,2026-02-20T16:40:58.796089-05:00,608.75,280.0,608.79,280.0,608.77,0.03999999999996362,0.006570626016387736
2026-02-20T16:25:00-05:00,QQQ,5m_close,1.728,RECONSIDER,BOTH,0,1,0,-1,-1,0,0,0,0,0,0,0.0724514787291157,0.0668366692818979,0.06755566210439867,0.10449612637562677,1.0,0.5,15m near VWAP (0.07%): bias=BOTH; favor reversion,2026-02-20T16:40:58.796089-05:00,608.75,280.0,608.79,280.0,608.77,0.03999999999996362,0.006570626016387736
2026-02-20T16:33:00-05:00,TQQQ,5m_close,1.45152,RECONSIDER,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,0,-1,0.9944127038560568,0.928579505147699,0.915887009679939,1.2636923696919287,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.93%),2026-02-20T16:44:00.060117-05:00,50.09,700.0,50.1,1000.0,50.095,0.00999999999999801,0.019962072063076177
2026-02-20T16:33:00-05:00,TQQQ,15m_close,1.45152,RECONSIDER,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,1,-1,0.9944127038560568,1.0306527767945104,0.915887009679939,1.2636923696919287,1.0,0.5,15m bias=LONG_ONLY from VWAP (1.03%),2026-02-20T16:46:55.570086-05:00,50.07,1000.0,50.09,1000.0,50.08,0.020000000000003126,0.03993610223642797
2026-02-20T16:43:00-05:00,TQQQ,5m_close,1.45152,RECONSIDER,LONG_ONLY,1,1,2,-1,0,0,-1,1,-1,1,-1,1.064257290150259,1.0306527767945104,0.915887009679939,1.2636923696919287,1.0,0.5,15m bias=LONG_ONLY from VWAP (1.03%),2026-02-20T16:46:55.570086-05:00,50.07,1000.0,50.09,1000.0,50.08,0.020000000000003126,0.03993610223642797
2026-02-20T16:40:00-05:00,QQQ,15m_close,1.728,RECONSIDER,BOTH,0,1,0,-1,-1,0,0,0,0,0,0,0.0724514787291157,0.08991858288077614,0.06755566210439867,0.10449612637562677,1.0,0.5,15m near VWAP (0.09%): bias=BOTH; favor reversion,2026-02-20T16:50:00.127061-05:00,608.79,280.0,0.0,0.0,304.395,-608.79,-200.0
2026-02-20T16:40:00-05:00,QQQ,5m_close,1.728,RECONSIDER,BOTH,0,1,0,-1,-1,0,0,0,0,0,0,0.09544169155978624,0.08991858288077614,0.06755566210439867,0.10449612637562677,1.0,0.5,15m near VWAP (0.09%): bias=BOTH; favor reversion,2026-02-20T16:50:00.127061-05:00,608.79,280.0,0.0,0.0,304.395,-608.79,-200.0
2026-02-20T16:49:00-05:00,QQQ,5m_close,1.728,RECONSIDER,BOTH,0,1,0,-1,-1,0,0,0,0,0,0,0.0951790266747011,0.08991858288077614,0.06755566210439867,0.10449612637562677,1.0,0.5,15m near VWAP (0.09%): bias=BOTH; favor reversion,2026-02-20T16:51:00.062223-05:00,608.81,280.0,608.86,280.0,608.835,0.05000000000006821,0.008212405660001185
